"TCD","DLOC","TCLOC","scores_ANN"
0.3,22,37,2.6
0.1,13,16,4.4
0.3,35,38,4.4
0.2,2,2,1.8
0.2,15,39,4.6
0.2,23,24,7.4
0.7,46,46,3.6
0.2,0,4,7
0,0,46,7
0.6,32,34,1.7
0.3,15,20,2.4
0.2,23,23,4.5
0.4,46,52,2.8
0.5,27,27,4.4
0.2,6,7,1.8
0.5,45,46,2.4
0.5,21,21,2.4
0.3,42,49,4.5
0.2,10,12,2.4
0.2,8,12,2.4
0.5,27,29,2.4
0.2,23,39,3
0.6,19,19,2.6
0.4,32,32,3.5
0.1,3,9,2.7
0.4,40,40,4.6
0.4,17,25,2.6
0.1,1,5,3.8
0.4,399,422,5.8
0,0,9,3.2
0.1,19,29,4.2
0.3,72,133,4.9
0.3,132,253,4.4
0.2,36,47,5.2
0,8,27,4.9
0.7,258,279,3.6
0.5,7,7,1.5
0.2,47,76,7
0.3,10,13,6.4
0.2,6,16,1.4
0.1,3,15,6.8
0.5,27,27,3
0.1,11,27,6.5
0.4,139,145,6.7
0.5,7,7,5.3
0.1,76,90,5.9
0.1,8,33,5.5
0.4,53,80,4.2
0.1,17,21,2.1
0.1,6,12,2.1
0.2,13,20,2.8
0.2,8,15,2.4
0.1,1,2,3.9
0.2,1,5,2.9
0.4,13,13,6.3
0.2,5,10,4.5
0.2,6,11,6.1
0.1,1,4,4.5
0.2,64,68,5.3
0.4,34,34,4.7
0.2,16,35,2.9
0.8,37,39,2.5
0.3,25,25,3.3
0.4,110,112,4.4
0.5,3,3,1.5
0.4,48,48,3.9
0.2,10,16,2.1
0.1,33,44,2.5
0.1,25,47,2.7
0.4,40,41,3
0.1,1,3,3.6
0.1,0,3,8.2
0.4,9,9,5.3
0.4,27,27,4.3
0.2,64,72,2.7
0.1,1,1,2.1
0.6,30,30,2.5
0.6,117,117,3.5
0.1,14,27,3.5
0.1,12,12,6.3
0.2,14,17,3.6
0.4,9,11,1.4
0.3,7,7,5.7
0.6,71,73,3.4
0.1,25,30,3.5
0.5,17,17,1.4
0.5,46,48,3.6
0.1,9,11,0.2
0.4,7,11,3.9
0.4,15,15,4.4
0.1,14,26,4.6
0.3,6,6,0.2
0.1,11,17,3.8
0.3,22,22,2.2
0.1,14,23,3.6
0.1,9,10,2.9
0.4,18,18,2.3
0.1,16,23,4.3
0.2,6,38,5
0.1,1,1,4.4
0,0,17,6.5
0.3,60,62,4.7
0.5,8,8,4
0.1,0,1,6.5
0.3,18,18,2.3
0,6,7,4.4
0,1,7,4.1
0.2,2,7,1.2
0.5,28,28,1.7
0.6,23,23,2.1
0.4,82,82,3.6
0.1,1,2,3.7
0.1,1,8,3.3
0.2,60,60,4.6
0.2,73,131,5.6
0.5,40,40,2.5
0.2,5,10,4.6
0.5,95,96,3.6
0.3,32,32,3.8
0.2,38,74,3.4
0.4,150,162,4.5
0.3,15,128,0.4
0.4,69,69,3.4
0.1,8,19,5.5
0.1,46,150,3.6
0.3,176,210,3.4
0.2,7,14,3.1
0.6,35,35,4.8
0.2,12,36,0.7
0.1,1,4,0.7
0.1,4,9,2.7
0.3,45,69,0.6
0.7,14,14,2.7
0.5,38,56,1.6
0.3,13,13,5.6
0.3,20,20,3.2
0.5,22,22,3
0.6,306,399,5.5
0.3,52,89,5
0.3,1,4,2
0.7,19,19,2.8
0,0,5,8.2
0.3,18,28,2.9
0.3,9,15,2.7
0.4,43,43,3.5
0.5,71,94,4.1
0.4,10,13,1.9
0.7,16,16,2.7
0.6,5,7,1.9
0.8,37,37,2.7
0.8,9,9,2
0.7,39,39,1.6
0.2,5,8,6.6
0.2,18,18,2.8
0.4,100,107,3.3
0.4,140,162,4.3
0.5,90,90,4.2
0.8,28,28,4
0,2,2,0.8
0.6,5,5,2.1
0.6,133,158,3
0.5,112,112,3.6
0.2,11,12,1.8
0.4,84,87,4.8
0.5,269,289,4.5
0,3,6,6.7
0.1,0,21,4.1
0,5,8,5.6
0.1,5,17,2
0.3,61,73,6.1
0.1,2,2,1.6
0.1,5,7,6.6
0.3,3,11,5.3
0.1,3,54,5.6
0.1,14,17,2.7
0.1,6,33,5.7
0.1,16,19,3.3
0.3,23,23,3
0.5,81,81,3.6
0.1,0,33,3
0.4,84,84,3.6
0.1,7,16,4.8
0.5,3,3,1.4
0.3,9,12,3.7
0.5,164,164,4.7
0.1,7,13,4.1
0.1,8,11,2.6
0.3,4,4,1.3
0.3,14,107,2.4
0.2,9,44,2.6
0.3,19,23,2.8
0.1,16,27,3.4
0.2,1,9,4.6
0.4,9,23,1.9
0,10,19,6.6
0.3,10,10,3.8
0.2,26,30,2.2
0.1,9,13,4.2
0.5,15,15,2.4
0.4,10,10,3.4
0.4,154,283,3.6
0.2,296,330,5.1
0.1,18,28,5.3
0.1,0,1,4.8
0.2,11,37,4.1
0.3,12,13,2.7
0.5,159,180,4.2
0.1,3,9,6.5
0.3,0,6,5
0.4,39,66,2.6
0.7,40,42,3.4
0.1,5,8,0.1
0.3,4,30,0.8
0.4,48,49,3.2
0.5,69,69,7
0.2,21,21,4.4
0.1,6,16,5.6
0.1,3,15,3.8
0.6,21,25,4
0.2,8,8,6.2
0.1,1,12,4
0.3,10,10,1.9
0.1,7,14,2
0.1,3,10,3.8
0.3,134,138,4.3
0.1,11,13,9.8
0.4,104,107,3.9
0.7,131,161,6.4
0.4,132,151,3.9
0,0,1,7.7
0,4,8,1.7
0,5,7,4.5
0.2,53,68,3.2
0.4,160,160,4.1
0.5,12,12,1.6
0.2,3,7,3.7
0.5,17,17,5.1
0.3,11,15,2.3
0.4,4,11,3.4
0.1,0,14,4.9
0.1,9,9,7.4
0.8,141,141,4.9
0.1,54,55,5.4
0.2,90,150,4.5
0.1,29,58,2.9
0.2,14,30,2.2
0.3,10,10,4.6
0.1,3,21,5.7
0.9,3,23,3.3
0.5,5,6,1.9
0.5,22,22,3.1
0.1,7,7,0.2
0.4,28,31,2.7
0.6,24,24,2.6
0.3,44,65,2.9
0.3,24,25,3.4
0.1,9,26,3.2
0.4,28,28,3.4
0.1,3,11,2.6
0.4,16,16,3.1
0.3,20,21,3.2
0,6,10,4.4
0.2,3,4,2
0.1,0,22,2.8
0.3,8,8,6.6
0.1,7,13,6.9
0.2,8,8,5.5
0.3,48,49,3.2
0.3,34,34,2.4
0.3,96,103,3.3
0.3,28,28,5.2
0.1,5,24,3
0.2,55,55,6.8
0.4,101,107,3.1
0,2,2,2.1
0.4,9,9,4.6
0.1,6,14,4.2
0.1,6,10,2.4
0.1,2,3,1.4
0.1,9,29,1.8
0.2,43,49,3.3
0.2,8,8,4.7
0.1,5,8,6.6
0.5,23,24,3
0.6,28,28,2.9
0.2,20,40,2
0.4,39,39,3.7
0.1,11,12,3.5
0.5,61,61,4
0.3,32,32,3.6
0.1,5,18,3
0.3,8,8,5.5
0.5,19,19,4.3
0.1,16,32,3
0.2,7,7,0.2
0.1,1,2,1.8
0.7,34,34,2.9
0.1,12,18,4.4
0.2,12,27,3.7
0.4,7,7,2.3
0.1,0,9,2.3
0.1,3,9,4.4
0.3,53,53,3.5
0.2,20,22,3.2
0.4,31,31,2.9
0.1,0,17,4.6
0,1,4,2.3
0.1,12,56,4.3
0.6,19,19,3.4
0.2,0,47,4.8
0.1,1,4,1.7
0,7,11,3.2
0.1,10,10,2.4
0.2,10,11,4.6
0.6,3,52,0.8
0.4,13,48,7.8
0.2,7,14,2.7
0.1,10,12,2.9
0,3,6,2.6
0.1,1,30,3.2
0.2,67,70,4.5
0.6,75,77,4
0.1,2,4,5.2
0.1,3,7,6.6
0.5,81,81,4
0.3,6,8,5.5
0.3,25,25,5.1
0,1,3,6.8
0.4,58,58,5.7
0.1,7,8,4.7
0.1,5,7,4.8
0.6,17,17,5
0.3,15,15,3.8
0.1,15,23,4.2
0.4,32,43,2.2
0.2,22,54,2.2
0.1,0,33,3.5
0.2,9,12,3.2
0.5,12,12,1.2
0.2,27,28,3.6
0.3,36,53,3
0.3,87,94,4
0.1,12,35,5.9
0.2,37,46,2.1
0.3,6,6,5.5
0.2,30,30,5.1
0.1,18,42,5
0.1,8,10,2.2
0,9,11,4.1
0.1,14,14,3.1
0.1,19,20,3.5
0.2,6,6,5.5
0.2,2,8,2.2
0,3,4,4.9
0.4,60,65,2.5
0.4,5,7,5.5
0.1,7,11,2.4
0.1,12,21,1.9
0.4,7,7,4.4
0.2,15,18,5.5
0.4,58,69,3.2
0,0,6,6.5
0.4,67,71,3.8
0.2,0,8,1.8
0.4,10,12,5.5
0.2,25,25,3.3
0.2,4,7,2.6
0.6,39,39,3.1
0.3,10,10,5.5
0.2,3,20,2.3
0.1,35,49,4.7
0.3,7,7,5.5
0.6,13,14,2.2
0,8,8,7.9
0.2,57,65,2.6
0.2,145,151,5.1
0.5,112,112,3.9
0.2,3,4,3.9
0.6,76,76,3.2
0.2,10,17,3.2
0,6,6,5.5
0.4,5,5,5.3
0.5,38,38,3.7
0.2,28,28,3.6
0,5,5,5.7
0.6,10,10,5.2
0.1,0,14,3.6
0.3,4,8,4.2
0.1,21,44,6.1
0.1,11,18,4
0.5,99,99,3.9
0.2,10,16,2.3
0.1,0,19,2.9
0.2,6,7,1.9
0.1,6,6,6.9
0.2,6,9,3.1
0.8,30,30,3.3
0.3,5,7,3.9
0.1,5,11,3.4
0.3,25,32,3.3
0.5,59,61,3.1
0.2,6,6,5.7
0.2,8,9,2.2
0.4,57,80,5
0.7,12,12,4.4
0.1,6,22,5.9
0.4,42,55,4.6
0.5,31,31,4.2
0.2,2,7,4.2
0.3,140,211,3.4
0.6,102,104,4.2
0.3,9,21,0.8
0.3,9,9,2.8
0.6,98,98,3.4
0.1,7,10,3.4
0.1,36,49,4.8
0.3,6,9,4
0.4,14,18,1.7
0.4,15,35,1.5
0.1,3,5,3.9
0.3,7,8,2.9
0.2,12,18,3.3
0.7,72,72,7.8
0,3,5,3.3
0.7,53,53,2.9
0.3,107,112,2.4
0.2,42,49,2.7
0.6,36,36,4.4
0.1,33,38,4.2
0.2,91,106,5.2
0,5,10,4.4
0.6,12,12,2.3
0.1,3,11,7.1
0.4,121,141,4.9
0.2,5,6,4.3
0.1,10,75,3.8
0.1,5,7,2.3
0.2,8,23,3.6
0.1,6,7,1.8
0,7,11,3.7
0.2,4,8,2.8
0.3,10,52,4
0.2,3,6,2
0.5,5,6,1.4
0.7,53,53,4.9
0.1,4,12,3.1
0.2,8,8,6.3
0,0,8,4.6
0.4,54,64,4.2
0.5,144,147,3
0.2,1,5,2.5
0.5,258,280,5.2
0.5,240,255,4.7
0.4,31,31,1.9
0.4,15,18,1.8
0.7,95,95,3.9
0.4,11,11,2.4
0.3,196,218,5.6
0.4,135,142,5.4
0.3,14,17,1.5
0.1,21,37,6
0.3,21,21,4.9
0.1,47,65,7.1
0.1,12,37,2.7
0.2,10,15,1.7
0.2,0,3,0.9
0.6,15,15,2.3
0.4,71,72,2.8
0.4,24,108,2
0.3,3,4,1.5
0.1,8,10,7.1
0.5,89,177,4.9
0.2,34,67,5.1
0.5,40,52,4.6
0.4,85,88,5.3
0,8,16,5.1
0.5,64,71,3.8
0.2,8,8,7.2
0.3,16,28,3.5
0.3,18,32,4.8
0.4,14,14,2.3
0,0,13,3.2
0.1,7,13,3.1
0.1,7,19,4.7
0.3,11,17,3.3
0.1,8,12,3
0.4,8,8,1.6
0.1,6,18,6.8
0.3,43,43,3.9
0.4,199,428,6.9
0.2,3,10,2.4
0.6,186,252,3.7
0.7,94,95,5.2
0.1,8,8,6.8
0.3,29,29,6.1
0.8,19,19,4
0.1,0,799,2.8
0.8,52,52,4
0.5,73,74,3.5
0.6,58,60,2.9
0.1,11,26,5.2
0.6,7,8,1.6
0.6,7,9,1.6
0.1,7,11,4.6
0.1,13,28,4.1
0.2,49,71,4.5
0.6,7,14,1.6
0.2,18,20,2.6
0,3,7,3
0.6,7,11,1.6
0.1,14,33,6
0.1,8,12,3.7
0.6,7,12,1.6
0.2,15,21,4.6
0.1,44,50,6.3
0.4,0,9,1.5
0.4,0,20,1.5
0.3,66,67,3.9
0.2,0,2,1.5
0.4,0,13,1.5
0.5,7,18,1.6
0.3,15,17,3.8
0.5,7,13,2.2
0.5,7,13,1.6
0.4,238,307,5
0.5,7,11,1.9
0.2,3,5,2.3
0.5,41,41,2.7
0.3,15,15,4
0.4,7,15,2.4
0.9,0,50,4.8
0.1,15,24,3.3
0.6,7,10,1.6
0.5,7,15,2.4
0.2,30,38,3.4
0.1,8,32,6.4
0.2,14,16,3.8
0.6,34,43,1.8
0.5,7,10,1.6
0.2,4,5,1.5
0.5,7,9,1.6
0.5,6,6,4.1
0.4,7,11,1.9
0.3,19,26,3.9
0.2,4,42,4
0.5,7,11,1.6
0.5,7,14,4
0.3,7,15,2.4
0,0,12,2
0,5,25,4.7
0.2,6,8,3.9
0.5,7,8,1.6
0.3,21,21,5.6
0.5,7,12,1.6
0.5,7,31,1.6
0.4,7,9,1.9
0.3,7,11,2.4
0.2,10,13,3.6
0.1,8,8,6.9
0.6,56,56,3.1
0.1,24,28,5.3
0.2,14,14,7.8
0.4,7,20,1.9
0.2,15,22,2.2
0.1,11,46,6.8
0.4,7,9,1.6
0.1,9,22,0.9
0.4,7,8,1.6
0.1,11,12,3.2
0.1,17,20,5
0.1,9,14,4.8
0.5,7,17,1.6
0,0,6,7.1
0.2,12,13,1.7
0,1,209,6.8
0.3,25,25,3.9
0.3,12,12,1.9
0.5,5,5,2.4
0.4,4,4,1.6
0.8,48,48,3.1
0.2,7,8,1.9
0.3,4,4,2.7
0.4,7,10,2.2
0.2,0,29,3.5
0.1,11,11,3.4
0.3,14,14,4.4
0.3,0,6,1.5
0.4,7,17,2.6
0.1,12,17,2.2
0.3,32,72,3.3
0.4,5,5,1.6
0.4,0,6,1.5
0.4,62,62,3.1
0.1,1,8,4.1
0.1,8,8,7.1
0.3,19,19,4.6
0,4,4,7.9
0.1,0,5,1.2
0.1,6,19,5.2
0.3,16,16,2.2
0.6,87,87,4.4
0.6,75,89,2.1
0.3,0,3,4.5
0.7,552,555,5.8
0.1,3,12,0.8
0.2,6,14,7.2
0.4,194,286,4.7
0,5,13,6.8
0.2,7,11,2
0.6,7,7,1.6
0.4,5,9,1.6
0.3,4,4,4
0.5,7,7,1.6
0.5,5,10,1.6
0.6,17,17,1.8
0.2,3,18,2.5
0.6,50,50,3.7
0.3,20,23,3.3
0.5,61,62,4.2
0.5,56,58,2.8
0.5,68,76,3.2
0.8,46,46,2.5
0.3,3,8,2.6
0.2,9,9,4.7
0.7,12,12,3.7
0.5,20,20,3.4
0.6,42,52,3.7
0.2,0,17,1.9
0,23,24,3.7
0.2,37,63,4.6
0.3,19,20,2.6
0.8,24,24,4
0.3,10,10,4.5
0.7,174,180,3.7
0.2,23,28,3.5
0.2,24,30,4.3
0.1,6,6,6.5
0.2,47,82,3.9
0.1,15,15,2.9
0.5,114,126,1.6
0.3,11,11,4
0.3,28,43,3.6
0.1,23,54,4.3
0.4,35,39,5
0.2,42,42,1.2
0.6,5,7,1.6
0.1,5,8,2.6
0.3,72,98,3.5
0.2,17,25,3.5
0.2,138,165,5.4
0.1,12,14,2.7
0.6,7,7,2
0.1,7,17,7.2
0.1,27,40,5.2
0.2,1,2,0.8
0.8,48,48,4.3
0,6,11,2.9
0.2,13,13,4.8
0.6,21,21,4.7
0.1,3,18,3.1
0.2,35,37,4.6
0.4,108,121,4.3
0.7,49,49,4.2
0.7,150,150,3.5
0.1,10,10,2.5
0.2,14,17,3.3
0.3,23,31,1.9
0.5,452,485,4.9
0.1,10,13,4.7
0.3,30,31,5.3
0.4,18,18,2.8
0.4,44,46,2.7
0.5,17,17,2.5
0.1,15,25,3.9
0.1,9,33,6.5
0.5,148,156,2.8
0.4,31,32,4
0.5,61,64,3.9
0,6,7,4.8
0.4,5,13,3.5
0.3,17,17,5
0.2,19,24,5.3
0.4,34,36,3.9
0,0,3,0.7
0.2,25,29,3.9
0.1,3,11,4.3
0.6,8,8,2.4
0.3,14,27,4.3
0,0,3,5.3
0.1,10,37,6.6
0,0,6,2.9
0.7,71,76,5.3
0,13,20,5.3
0.3,8,10,5.2
0.2,32,53,5
0.1,42,42,3.7
0.4,8,10,4.8
0.3,0,15,2
0.2,2,12,4.1
0.2,26,28,6
0.3,58,76,3.8
0.4,119,206,4.4
0,5,5,6
0.1,6,12,3.6
0.3,256,262,5.4
0.3,54,55,2.1
0.5,32,32,6.7
0.1,0,21,2.8
0.4,64,67,3.1
0.2,58,65,4.5
0.2,57,64,3.5
0.1,0,5,2.6
0.3,21,21,3.8
0.6,58,60,3.1
0.5,13,13,3.3
0.2,12,12,2.9
0.4,25,29,1.5
0.3,4,6,3.8
0,2,8,4.9
0.1,15,24,4.6
0.1,0,9,4.7
0.4,185,233,3.5
0.2,13,15,3.6
0.3,12,16,2.9
0.3,30,58,3.4
0.3,82,82,4.2
0.3,47,68,7.8
0.2,29,34,3.8
0.4,46,92,3.6
0.4,34,34,2
0.1,27,40,3
0.3,33,34,1.2
0.4,30,30,1.2
0.3,49,49,2.5
0.6,33,33,3.3
0.5,33,33,3.3
0,0,2,7.9
0.5,49,49,2.9
0.4,267,354,5.5
0.7,80,81,4.6
0.3,18,18,2.8
0.2,27,28,4.1
0.6,23,27,1.4
0.2,72,88,4.5
0.1,22,31,1.2
0.3,18,22,4.9
0.1,23,24,4
0.8,133,134,4
0,0,22,3
0.2,53,76,3.7
0.3,2,2,1.5
0,2,2,6
0.3,11,14,2.6
0.7,19,19,3.3
0.4,26,26,1.8
0.3,153,295,4.6
0.2,0,2,5
0.5,144,145,5.1
0.3,3,5,3.4
0.4,26,27,6.5
0.5,62,65,3.8
0.1,13,21,3
0.5,52,53,3.5
0.3,45,51,1
0.5,64,64,3.8
0.4,22,22,1.7
0.6,45,72,4.1
0.4,17,18,2.7
0.2,17,25,3
0.1,20,22,3.7
0.4,7,7,2.6
0.6,28,36,4.4
0.2,5,9,4.8
0.6,139,140,3.4
0.4,84,84,7.6
0.6,86,86,4
0.1,5,6,1.9
0.3,6,6,1.5
0.1,10,16,5.2
0.4,70,112,5.3
0.6,27,27,6.5
0,9,9,6.6
0.2,75,75,4.8
0.3,48,50,3.5
0.3,22,26,3.3
0.4,15,16,5
0.1,13,20,4
0.4,7,11,1.6
0.1,21,24,4.7
0.4,180,312,3.6
0.3,47,62,2.5
0.1,5,14,3.5
0.5,17,19,2.9
0.7,99,114,5.1
0.4,28,36,1.9
0.4,90,284,6.9
0.6,0,58,4.1
0.1,0,8,1.7
0.2,15,15,1.8
0.3,111,130,2.8
0.3,259,340,4
0.2,6,23,5.5
0.2,13,13,2.1
0.3,54,67,2.3
0.2,225,338,4.1
0.3,26,27,4.1
0.4,50,50,2.8
0.2,38,43,4.6
0.3,60,150,4.2
0.1,4,31,3.3
0.3,30,34,1.9
0.5,12,12,3.3
0.1,10,20,4.3
0.5,37,40,1.9
0.4,7,7,5.6
0.3,21,21,2.8
0.4,16,16,1.7
0.3,15,15,2.9
0.2,3,9,3.9
0.1,36,51,4.9
0.5,61,68,2.5
0.4,33,33,3.6
0.2,17,19,4.2
0.8,100,118,4.6
0.5,3,3,2
0.4,71,73,3.8
0.2,41,64,4.9
0.1,22,34,3.1
0.5,11,11,1.2
0.3,92,97,5
0.2,30,57,6.9
0.2,11,13,5.3
0.3,192,363,4.4
0.1,2,10,3
0.4,44,51,2.8
0,5,16,6.6
0.4,296,354,4.9
0.2,7,9,2.9
0.1,11,20,3.8
0,7,10,4.7
0.2,22,42,4.3
0.5,17,18,3.3
0.5,32,32,3.7
0.3,48,48,5.9
0.4,0,7,3.4
0.3,6,6,1.9
0.6,21,21,3.9
0.2,21,32,3.2
0.6,3,4,3.7
0.2,1,4,4.2
0.1,13,13,2.7
0.5,12,12,2.4
0.1,5,20,2.6
0.2,61,93,4.2
0.1,5,18,2.9
0.3,18,18,1.7
0.2,3,53,4.3
0.7,37,37,3
0,15,15,6.7
0.2,2,11,5
0.2,109,109,5.4
0.2,16,17,4
0.5,8,8,1.8
0.3,53,63,3.3
0.5,187,191,6.9
0.3,140,201,3.9
0,3,5,1.9
0.2,6,21,2.7
0.4,26,27,2.8
0.2,15,22,3.1
0.6,97,97,3.5
0,11,42,4.8
0.6,7,7,2.9
0.1,3,11,4.1
0.2,18,20,5.3
0.2,4,9,2.9
0.2,11,14,5.4
0.2,42,42,5.1
0.1,6,21,6.1
0.1,1,18,2.7
0.1,9,12,3.9
0.4,5,5,5.2
0.4,15,16,5.2
0.2,144,246,3.4
0.5,71,71,3.5
0,6,11,7.3
0.8,35,35,3
0.4,56,59,3.1
0.3,65,72,5.3
0.6,11,11,4.4
0,4,5,2.4
0.1,0,6,3.2
0.9,1,26,3.7
0,0,5,1.9
0.3,17,17,4.8
0.3,25,78,4.2
0.4,21,35,5.4
0.3,1421,1777,5.7
0.3,38,59,2.9
0.3,32,32,2.8
0.1,11,20,4.1
0.8,6,6,3.2
0.7,27,27,3.6
0.1,9,56,3.8
0.1,0,10,3.3
0.8,26,26,1.6
0.2,7,12,3.5
0.3,20,35,4.9
0.3,120,127,4.1
0.5,19,19,2
0.4,38,115,4.7
0.2,0,6,4.9
0.6,220,230,3.7
0.2,5,10,4
0.2,0,12,3
0.2,11,20,4.6
0,0,1,9.3
0.5,16,16,2.1
0.4,42,46,3.3
0.4,17,43,4.6
0.7,60,60,3.6
0.4,15,28,1.2
0.3,27,41,5.4
0.1,14,20,6.4
0.4,20,20,3
0.1,46,116,5.9
0.3,26,70,4.7
0.2,12,12,3.4
0.5,68,73,2.9
0.3,23,62,4.7
0.1,7,14,7.3
0.1,0,166,8.5
0.2,8,21,3.8
0.4,9,99,4.6
0.4,79,83,3.6
0.1,7,79,4.2
0.1,9,11,4.6
0.3,0,9,2.4
0.2,3,10,3.4
0.1,0,5,3.1
0.2,8,12,4.7
0.8,34,37,4
0.4,16,16,3.2
0.1,5,6,2.9
0.2,112,179,5.2
0.5,55,56,4.4
0.4,14,14,4.5
0.2,11,19,4.7
0.1,8,12,2.7
0.4,12,13,3
0.6,27,27,6.2
0.3,11,37,4.7
0.4,25,33,2
0.4,89,110,3.6
0.6,132,133,4.1
0.1,44,700,6.3
0.5,69,69,4
0.4,21,21,6.1
0.3,0,3,3.7
0.2,20,42,4.9
0,8,49,4.5
0.6,53,53,4.7
0.3,7,17,5
0.1,18,135,8.2
0.2,5,5,4.5
0.3,1,1,1.8
0.3,131,132,5.5
0.2,56,78,4.9
0.2,59,62,4.9
0.2,33,35,5.2
0.2,27,27,4.5
0.3,14,16,4.3
0.5,6,6,0.2
0.3,18,18,3.9
0.2,26,131,1.6
0.1,18,18,4.5
0.5,39,41,5.8
0.2,8,19,4.6
0.4,3,7,0.8
0.3,71,91,3.9
0.4,42,48,0.7
0.4,44,44,5
0.2,18,30,4.4
0.2,8,8,4.5
0.2,3,13,2.5
0.1,5,18,4.9
0.3,27,28,2.9
0.6,38,38,4.1
0.4,20,34,2.5
0.1,5,17,4.7
0.3,25,27,0.9
0.3,157,233,6.4
0.3,152,187,4.1
0.2,14,16,2.2
0.1,37,37,4.3
0.3,17,21,3.8
0.2,5,40,4.6
0.2,14,19,3.6
0.2,9,9,0.4
0.6,42,42,3.1
0.2,9,9,0.9
0.3,111,152,4.3
0.3,29,30,2.6
0.1,5,9,4.6
0.2,37,39,6.7
0.3,29,31,1
0.2,3,5,4.4
0.1,5,12,5
0.1,0,15,2.9
0.7,28,28,4.4
0.3,37,37,2.2
0.3,26,26,5.6
0.2,3,5,5
0,4,12,3.4
0.4,22,43,5.2
0.5,72,72,4.3
0.4,138,148,4.8
0.5,11,13,3.5
0,0,10,2.3
0,0,6,2.6
0.1,4,7,2.3
0.3,4,5,2.2
0.1,0,50,6
0,7,7,3.3
0.6,10,10,5.1
0.6,85,85,2.6
0.6,22,24,3.1
0,4,9,4.6
0.2,30,35,3.6
0.6,14,14,2.8
0.3,6,10,3.1
0.4,182,189,3.9
0.3,11,13,3.3
0.2,18,18,4.4
0.1,10,20,6
0.1,9,36,5.9
0.3,20,20,4.3
0.1,3,8,4.9
0.2,24,25,5.4
0.1,29,29,3.9
0.4,3,11,4.1
0.2,27,27,3.4
0.1,12,12,4.4
0.2,0,14,3.6
0,1,3,3.4
0.2,0,4,6.4
0.2,7,7,5.3
0.1,1,2,2.5
0.4,60,60,3.5
0.1,7,15,2.9
0.2,33,35,4.4
0,0,3,3.6
0.5,491,495,4.7
0.4,49,56,0.8
0.1,10,13,1.5
0.1,6,31,5.6
0.6,20,20,3
0.1,9,13,2.4
0.3,30,46,4.3
0.2,7,7,5.5
0.3,73,79,4.7
0.4,14,50,2.6
0.3,56,62,3.8
0.3,26,40,3.3
0.4,49,49,7.3
0.3,15,18,2.4
0.3,91,99,3.8
0.3,34,35,2.2
0.3,26,39,4
0.2,23,38,4.1
0.1,1,17,5.1
0.2,16,30,1.2
0.1,9,15,5.4
0.4,304,385,5.7
0.4,5,5,2.2
0.5,30,31,3
0.7,64,64,4
0.2,68,131,4.7
0.6,47,47,4.9
0.2,11,11,2
0.6,30,31,3.2
0,6,14,2.6
0,5,9,3.6
0.1,16,16,6.1
0.2,4,14,1.8
0.1,0,3,5
0.2,34,35,4
0.4,38,40,3.7
0.2,110,166,6.2
0.1,0,19,3.4
0.4,42,42,5
0.2,2,13,4.7
0.4,72,75,4.4
0.4,79,92,3.5
0.1,2,8,5.1
0,0,16,1.7
0.1,0,11,5.5
0.8,52,52,3.7
0.4,87,106,6.5
0.5,24,24,3
0.3,8,10,0.8
0.8,558,558,5.4
0.5,502,583,7.4
0.3,7,7,2.5
0.2,7,24,1.3
0.5,8,9,3.4
0.2,5,12,3.1
0.1,0,8,3.6
0.3,94,97,2.7
0.1,19,34,4.8
0.4,52,191,3.8
0.1,10,14,5.6
0.1,4,9,2.5
0.3,16,16,3.1
0.1,10,15,2.6
0.6,139,145,3.3
0,6,6,6.9
0.2,20,20,5.4
0.5,25,25,2.9
0.1,5,20,4.6
0.1,18,28,8.7
0.1,8,23,4.7
0.2,9,15,3.1
0.3,101,102,5.1
0.6,25,25,3.6
0.1,8,35,6.4
0.3,23,26,4.4
0.1,33,54,4.6
0.3,20,26,4
0.7,448,448,6.3
0.2,27,28,4.9
0.5,118,244,5.3
0.5,58,58,3
0.2,4,5,0.5
0.2,64,68,4.2
0.2,13,13,2.9
0.2,46,66,4.9
0.1,12,25,5.3
0.2,12,18,2.9
0.4,11,11,2
0.4,62,64,2.8
0.4,22,22,4.7
0.2,3,37,6.4
0.2,0,1,5.8
0.2,19,41,1.2
0.3,62,70,3.5
0.2,13,27,4.8
0.4,55,81,2.5
0.4,12,12,2
0.3,12,12,2.4
0.7,56,56,4.7
0.4,22,27,1.5
0,0,1,6.4
0.6,18,18,2.6
0.5,60,60,2.9
0.6,256,280,7.7
0.2,18,18,5
0.2,131,157,5.1
0.2,33,33,5.9
0.2,24,24,4.4
0.2,13,19,2.3
0.4,6,7,3
0.1,11,15,3.8
0.5,16,16,3.7
0.6,44,47,3.1
0.3,26,51,1.6
0.6,60,65,4.3
0.2,6,9,2.1
0.2,13,16,4.4
0.2,3,46,4.5
0.5,79,80,3.9
0.4,250,250,5.5
0.2,0,6,3.1
0.6,0,8,2.7
0.1,11,22,4.9
0.1,21,31,4.5
0.4,13,13,6.2
0.2,52,54,2.5
0.4,63,148,4.1
0.7,50,50,3.2
0,1,4,2.7
0.6,144,144,4.7
0.2,18,33,2
0.1,22,51,5.1
0.1,9,13,2.9
0.5,36,36,4
0.5,67,67,6
0.2,25,27,4.6
0.1,0,2,0.2
0.2,33,33,3.7
0,39,93,8.5
0.5,67,67,4
0.1,3,14,3.6
0.1,3,16,3.1
0.4,23,38,5.2
0.6,50,50,4.2
0.5,1802,1820,8.6
