"NUMPAR","TNG","TNA","NPA","TLLOC","TNLS","scores_ANN"
12,0,2,0,35,0,6.1
1,0,0,0,35,0,3.2
1,1,8,0,63,0,3.8
12,1,1,0,73,0,2.1
12,0,2,1,56,0,3.8
2,0,3,0,7,0,2.9
2,5,9,0,58,1,2.5
2,0,3,0,10,0,2.9
1,5,6,2,9,0,2.8
15,10,10,0,68,1,5
11,0,5,0,93,0,3.9
6,0,0,0,62,0,5
6,0,3,0,124,1,5.4
11,0,9,0,11,0,3.7
2,0,1,0,17,0,2.6
11,3,1,0,58,0,2.3
11,0,15,0,736,0,5.2
1,13,22,1,73,0,2.8
0,13,20,0,23,0,1.7
15,5,5,2,33,1,5.1
3,0,3,0,19,0,1.6
5,0,3,0,23,0,1.9
3,4,4,0,42,0,2.3
5,0,1,0,50,1,3.5
5,40,1,1,47,0,6
5,0,2,2,4,0,0.9
7,3,6,0,78,0,3.1
32,9,14,1,527,7,6.5
32,1,6,0,52,0,3.5
1,5,7,1,13,1,3.3
1,0,0,0,51,0,4.9
3,3,2,0,23,0,2.9
151,0,2,1,67,0,3.8
151,40,0,0,395,13,5.9
1,1,5,0,18,0,3.8
6,2,16,14,59,0,2.9
0,0,2,0,59,1,5
15,10,11,0,74,1,5
17,0,11,0,63,11,2.7
0,1,0,0,14,1,1.6
43,10,4,0,262,0,5.2
4,4,4,0,30,4,3.4
4,1,1,0,22,0,2.4
4,1,0,0,11,0,3.9
3,1,0,0,17,0,1.6
4,8,7,0,64,0,3.1
4,4,9,0,61,0,3.4
0,31,32,1,8,0,5.5
44,2,6,0,96,0,4.5
17,0,7,0,88,0,4.6
17,5,6,0,67,5,3.4
0,1,3,2,58,0,2.2
5,0,0,0,6,0,1.6
5,3,3,0,27,3,4
0,4,7,0,35,0,3.4
17,0,2,0,138,2,4.3
14,1,0,0,18,0,2.5
14,1,3,0,48,1,3.2
0,0,0,0,9,0,1.5
8,0,0,0,15,0,6.1
0,2,3,2,40,0,2.4
16,0,0,0,21,0,2.4
16,2,7,0,540,1,6.7
0,7,13,2,110,0,5.5
7,0,10,0,75,0,3.4
2,3,8,0,10,0,4.5
1,1,0,0,6,0,1.7
0,4,5,2,26,0,5.3
8,12,12,0,122,9,1.6
0,31,30,0,10,0,5.4
39,0,0,0,41,0,4.1
19,1,9,0,35,1,4.5
19,48,59,2,138,3,3.9
19,2,9,0,214,2,6.9
0,3,2,2,13,0,2.5
8,2,3,2,76,0,2.4
12,2,2,0,67,0,2.2
10,0,1,0,21,0,2.2
10,0,2,0,17,0,4.3
10,0,4,1,48,1,3.9
10,2,2,0,47,0,2.4
7,5,8,0,109,2,3.3
0,0,1,0,10,0,2.3
1,31,30,0,11,0,5.4
1,0,0,0,8,0,6.3
4,2,1,1,35,0,2.2
46,6,35,2,51,2,8.4
46,0,8,0,60,0,4.4
46,0,9,0,363,11,6.3
59,2,2,0,69,0,5.7
59,1,1,0,22,0,5.4
59,25,25,2,74,0,7.3
59,0,0,0,5,0,1.9
8,5,3,0,67,0,3.3
8,0,0,0,22,0,1.6
8,0,0,0,38,0,2.5
3,0,0,0,8,0,6.3
0,0,0,0,22,0,2.2
1,3,6,0,54,0,2.9
11,2,1,0,20,2,2.7
11,9,9,0,65,9,3.9
6,5,7,0,60,0,2.8
2,0,0,0,29,0,2.5
2,2,2,0,20,2,3.7
1,0,0,0,22,0,2.2
6,5,4,0,72,0,2.8
9,4,3,0,34,0,3
31,1,70,2,478,0,4.3
31,3,3,0,43,0,2.5
5,1,1,0,11,0,5.9
5,2,5,0,186,0,4.5
2,0,11,0,16,0,5
2,1,1,0,9,0,2.3
12,1,26,1,122,0,4.9
5,3,2,0,45,0,2.7
10,0,3,0,21,0,2
10,2,2,0,13,0,2.1
5,0,1,0,34,0,3.8
13,2,10,0,106,10,3.5
6,0,0,0,84,0,2.1
5,0,0,0,24,0,3.6
9,1,0,0,15,0,2.5
2,0,0,0,8,0,3.7
7,2,1,0,104,0,1.6
4,0,0,0,14,0,3.6
7,5,5,0,30,1,3.3
5,1,4,0,74,0,1.9
1,1,1,0,9,0,5.5
3,32,32,1,18,0,5.5
4,0,1,0,12,0,3.9
0,5,5,2,15,0,5.3
0,5,6,2,12,0,5.4
0,5,5,2,74,0,5.4
4,5,6,2,58,0,5.5
7,14,5,0,51,0,3.5
37,0,0,0,7,0,5.4
37,0,1,0,12,0,5.6
37,5,6,0,60,1,5.1
37,0,1,0,60,0,6.1
2,16,36,15,16,0,6.2
4,5,5,2,58,0,5.4
27,0,21,0,139,2,5.1
1,0,1,0,48,1,3.3
0,37,24,0,133,2,3
0,5,7,2,78,0,5.4
0,0,0,0,25,0,3.7
1,37,21,0,11,0,4.9
0,5,5,2,70,0,5.4
18,0,4,0,34,0,4.6
3,0,12,0,107,0,3.3
25,14,2,0,125,0,4.3
11,0,7,0,83,0,2.8
26,13,5,0,61,0,3
0,4,4,0,47,0,2.2
5,4,4,0,15,0,3.1
12,1,2,0,26,0,1.6
12,12,6,0,106,0,3
1,4,5,2,25,0,5.3
25,0,0,0,9,0,3.1
25,10,23,0,193,14,7.4
25,0,0,0,5,0,1.8
9,0,0,0,12,0,4.1
0,4,4,2,5,0,5.3
7,5,6,2,85,0,5.5
0,3,2,0,66,0,2.8
9,2,0,0,29,0,3.9
9,32,37,1,37,0,5.5
25,0,22,0,200,0,4.6
9,0,5,1,64,0,5.1
44,0,47,0,324,0,4.7
44,2,3,0,20,0,4.1
5,1,6,0,40,0,2.8
2,1,7,2,91,0,3.1
63,10,9,7,102,3,4.9
12,1,12,4,1409,3,6.2
25,0,0,0,27,0,2.5
25,0,1,0,126,0,2.5
25,0,1,0,85,0,3.8
16,2,0,0,62,0,4.4
7,0,8,8,28,0,3.1
39,2,3,0,101,2,3.9
15,1,0,0,31,3,4
11,0,4,4,36,0,3.6
1,0,0,0,22,0,1.8
11,0,7,0,113,0,4
11,3,6,0,52,0,2.9
7,5,4,0,53,4,4.5
7,0,0,0,11,0,2.3
1,5,6,2,11,0,5.2
2,32,33,1,22,0,5.5
3,2,0,0,33,0,1.9
25,0,59,0,1057,0,5.2
9,0,3,0,86,0,5
2,13,18,0,123,2,4.4
9,0,2,0,41,0,5.5
9,0,0,0,13,0,5.7
9,0,0,0,9,0,3.1
20,0,0,0,3,0,1.2
20,0,9,0,160,0,2.4
20,32,33,1,21,0,5.5
27,16,2,1,158,1,4.1
1,0,3,3,14,0,2.6
12,0,4,0,36,7,4.3
30,1,5,0,115,4,4.5
30,0,0,0,7,0,1.6
30,1,0,0,15,0,2.5
30,0,3,0,14,0,5.1
30,0,1,0,114,0,4.1
10,32,41,1,56,0,5.5
3,1,3,0,27,0,3.2
2,3,2,0,26,0,2.3
5,0,3,0,43,0,1.6
5,4,6,0,33,0,3.2
1,0,2,2,12,0,2.6
15,13,27,0,180,0,4.9
2,4,3,0,21,0,2.9
3,1,1,0,9,0,2.5
11,0,4,0,23,0,1.8
11,0,0,0,6,0,1.6
7,5,0,0,43,6,4.4
2,4,3,0,20,0,2.9
55,0,4,0,160,38,5.2
55,0,0,0,8,0,2.5
6,19,22,4,26,0,4.8
24,0,0,0,114,2,4.8
6,3,4,1,14,0,4
0,3,3,0,45,3,1.6
8,2,2,0,80,5,4.2
6,0,0,0,11,0,2.3
6,1,3,0,18,0,5.5
0,0,59,0,676,0,4
66,37,6,0,353,0,4
15,4,4,0,64,4,4.1
5,1,0,0,21,0,2.2
5,1,0,0,22,0,2.2
21,6,10,1,166,0,4.4
1,0,2,2,13,0,2.2
3,1,1,0,37,0,2.3
26,0,0,0,5,0,1.8
26,1,15,1,174,1,4.5
26,0,0,0,7,0,4
26,1,4,3,24,0,4.8
26,0,0,0,10,0,3.1
6,3,3,0,60,0,2.7
6,0,1,0,14,0,4.1
0,0,0,0,34,0,4.4
24,5,16,2,642,0,4.4
2,1,7,2,18,1,2.7
35,2,70,48,227,3,4.1
35,0,5,0,21,0,4
4,6,6,0,59,0,2.7
0,0,0,0,21,0,2.6
5,1,0,0,21,0,1.6
6,0,0,0,14,0,5.4
9,0,2,0,33,0,4.7
4,0,1,0,106,0,3.6
26,5,22,6,588,0,4.4
6,32,34,1,23,0,5.5
6,0,5,0,12,0,4
5,2,2,0,26,2,1.6
3,1,1,1,40,0,3.6
9,0,1,0,24,0,2.1
0,0,1,0,59,1,3.5
7,19,22,4,53,0,4.8
10,1,1,0,31,1,2.3
38,0,0,0,6,0,2.5
38,0,3,3,74,0,4.7
38,0,0,0,11,0,2.3
8,0,4,0,37,0,3
2,2,0,0,17,0,1.9
0,0,0,0,20,0,3.5
52,1,85,1,963,0,4
1,0,2,2,18,0,2.6
1,0,4,4,22,0,2.6
0,0,2,1,46,0,2.8
18,0,2,2,26,0,2.1
18,0,0,0,9,0,6.1
10,0,6,0,64,0,2.9
10,0,3,3,23,0,3.6
2,0,2,0,21,0,1.8
2,0,0,0,23,0,2.6
0,0,0,0,9,0,6.3
4,1,6,4,43,0,3.7
8,0,2,0,41,0,2.7
29,5,3,2,88,1,4.5
2,0,4,4,23,0,2.9
5,9,12,0,43,0,5.8
5,2,2,0,20,0,2.4
8,0,0,0,11,0,2.3
8,0,3,0,220,0,4.3
2,0,1,0,22,0,1.6
2,0,0,0,35,0,2.9
9,0,0,0,4,0,1.2
9,31,34,1,30,0,5.5
1,0,3,0,164,2,3.1
0,3,10,0,105,4,2.2
51,0,0,0,5,0,1.2
51,5,2,1,305,0,6.3
2,2,2,2,18,2,2.2
46,4,23,0,687,4,3.9
7,0,32,0,411,0,3.1
2,0,0,0,5,0,1.8
2,1,4,1,32,1,6.3
1,1,1,1,10,1,1.7
3,0,1,0,15,1,1.7
6,0,0,0,11,0,3.1
6,0,6,0,39,1,2.3
6,0,0,0,12,0,3.3
7,12,13,5,34,0,5
14,8,31,12,185,0,5.8
1,31,35,0,273,3,3.6
1,30,32,0,8,1,5
0,3,3,0,52,3,1.6
1,31,32,1,10,0,5.5
3,0,1,0,30,2,2.2
0,0,1,0,12,0,4.3
2,0,1,0,135,2,3.1
2,0,1,0,47,1,3.3
2,0,1,0,20,0,3.9
0,0,0,0,194,0,3.7
5,5,3,0,54,0,3.1
13,11,11,0,115,11,4.4
2,31,32,1,10,0,5.5
33,1,17,0,268,1,5.2
33,0,0,0,19,0,3.1
4,4,4,0,30,4,4.1
3,8,40,4,467,0,2.3
1,0,6,6,16,0,2.2
0,0,0,0,53,0,1.4
2,0,2,0,16,0,2.4
1,0,0,0,179,2,3.2
10,4,15,5,240,0,3.7
0,0,0,0,364,0,3.5
4,0,4,0,30,0,3.9
15,6,29,2,138,5,8.2
15,7,14,7,99,7,3.2
14,1,2,0,56,0,5.8
14,1,2,0,43,0,2.7
16,3,5,0,42,0,3.2
16,0,3,0,78,0,3.4
16,0,0,0,26,0,4
12,0,0,0,11,0,2.8
12,2,1,0,20,2,2.7
12,0,1,0,18,0,1.3
12,32,35,1,26,0,5.5
10,1,14,0,108,3,5.2
3,3,2,0,9,0,2.8
13,4,7,0,45,0,3.4
140,2,2,0,16,2,3.5
140,28,2,1,396,24,6.6
11,5,15,0,388,2,7.1
0,2,1,0,28,1,2
10,1,1,0,10,1,2
10,2,2,0,21,1,4.1
10,0,0,0,21,0,2.8
0,1,0,0,10,0,3.6
12,11,6,0,107,0,3.2
5,57,6,0,305,1,5.5
5,32,35,1,25,0,5.5
5,1,2,0,18,0,3.2
4,2,0,0,17,0,2.3
1,3,3,0,20,1,2.5
15,0,8,0,84,7,3
453,0,0,0,11,0,2.8
453,0,0,0,6,0,2.5
453,0,313,313,178,0,6.6
10,0,0,0,6,0,4
10,0,9,0,49,9,4.4
10,0,0,0,11,0,2.6
10,32,35,1,27,0,5.5
11,2,17,1,48,2,3.9
0,2,2,0,34,2,1.6
5,3,0,0,20,0,4.6
3,1,1,0,10,0,2.5
22,1,47,0,320,1,5
22,0,0,0,16,0,3.8
22,0,3,0,43,0,4.1
22,47,55,6,77,3,6.7
15,1,2,0,33,1,3
15,4,0,0,9,0,4.7
15,0,4,0,47,0,5.1
1,1,4,0,6,0,2.9
3,1,0,0,15,0,2.1
3,0,28,6,147,0,2.6
4,1,7,6,51,0,3.4
1,32,32,1,19,0,5.5
11,0,21,7,170,0,2.9
15,0,1,0,6,0,2.6
15,0,7,0,60,0,7.2
15,0,0,0,17,0,3.8
10,7,8,0,63,8,4.8
4,1,0,0,14,0,2.1
6,1,7,0,35,0,3.1
3,3,3,0,9,0,3
0,3,2,0,45,3,1.6
6,0,5,3,164,1,5.6
0,0,5,0,71,0,3.6
2,4,1,0,33,0,1.8
3,2,2,0,30,2,2.7
9,5,11,1,56,0,5.1
9,3,3,0,23,3,3.8
7,6,1,0,18,0,5
7,35,33,1,51,0,5.5
38,0,0,0,107,0,3.8
2,1,3,0,33,0,1.9
9,5,1,0,66,0,4.3
9,1,15,0,17,0,5
0,4,0,0,22,0,2.4
6,3,0,0,51,0,2.2
6,0,2,0,37,0,3.1
6,0,5,0,80,0,2.9
4,0,0,0,22,0,2.8
5,8,10,0,8,0,3.4
1,31,32,1,12,0,5.5
5,1,1,0,23,0,1.7
5,0,0,0,20,0,2.6
12,9,11,0,23,0,3.5
0,0,7,0,642,0,5.1
9,1,4,0,70,0,2.2
3,0,1,0,123,0,3.5
82,1,3,2,362,2,5.5
3,0,0,0,8,0,6.1
3,33,32,1,20,0,5.5
1,5,2,0,69,0,2.9
4,0,0,0,24,0,2.8
5,6,1,0,21,0,5
6,0,5,0,77,0,4.6
5,0,0,0,6,0,4
5,1,2,2,16,1,5.8
4,8,7,1,34,0,4.7
49,2,5,4,197,3,4.6
10,1,4,0,65,2,3.9
17,0,9,0,145,0,3.3
25,0,4,3,116,1,4.6
20,2,1,0,34,0,4
20,0,5,0,107,0,3.1
13,2,4,0,80,2,3.3
23,0,12,12,30,0,5.9
23,5,4,0,83,1,4.2
3,8,9,0,12,1,4.9
1,0,3,0,8,0,1.6
1,4,0,0,9,0,4.7
1,1,1,0,29,0,1.5
14,2,1,0,17,0,4.2
14,4,0,0,12,0,4.7
14,3,13,0,167,0,2.9
54,0,9,9,213,0,5
4,1,1,0,17,0,2.2
4,0,0,0,7,0,4.1
10,31,33,1,29,0,5.5
10,0,0,0,16,0,2.8
1,4,0,0,8,0,4.7
5,0,0,0,9,0,2.1
5,0,1,0,12,0,2.6
4,0,0,0,17,0,3.7
7,0,5,0,61,0,3.5
1,5,5,0,54,5,1.6
1,4,0,0,11,0,4.7
3,31,30,0,21,0,5.4
3,0,1,0,16,0,2.6
21,8,8,0,97,7,4.5
5,0,3,0,60,0,2.5
6,5,3,0,17,0,3.3
7,0,2,2,22,0,3.9
7,0,0,0,20,0,2.8
2,0,0,0,25,0,2.4
3,0,0,0,24,0,4.1
3,0,6,0,77,0,2.2
17,6,1,0,18,0,5
17,1,9,0,5,0,3.2
17,0,2,0,76,0,4.6
17,0,0,0,6,0,2.3
2,0,0,0,6,0,2.4
1,0,2,2,9,0,2.2
5,0,19,19,23,0,4.7
5,0,4,0,27,0,4.5
5,6,12,0,72,0,7.1
11,0,3,0,47,0,2.7
2,0,0,0,23,0,4.2
9,0,0,0,14,0,2.6
9,0,0,0,14,0,1.8
9,0,0,0,20,0,2.8
4,3,1,0,112,1,3.6
4,2,2,0,19,2,2.8
6,1,2,0,26,0,3.2
3,0,2,0,21,0,2.9
25,1,6,0,353,1,1.9
25,1,0,0,24,0,3
12,1,9,0,113,0,3.1
7,0,0,0,45,0,2.7
3,0,2,0,18,1,1.5
5,6,1,0,18,0,5
14,0,0,0,48,0,4.7
14,0,0,0,7,0,3.1
1,4,6,5,22,0,2.6
6,6,6,0,44,6,4.5
6,1,1,0,17,1,1.6
5,1,4,0,44,0,4.2
1,0,0,0,13,0,2.8
3,2,2,0,14,0,3
3,0,1,0,55,0,3.1
0,0,0,0,132,0,3.4
5,0,0,0,16,0,2.9
5,0,2,0,29,1,5
9,6,9,0,65,4,3.6
6,4,9,8,37,0,2.6
3,0,2,0,118,0,3.8
0,0,3,0,83,0,2.5
4,3,5,0,42,0,3.2
4,0,0,0,5,0,2.6
4,0,2,0,26,0,3.2
0,0,0,0,92,0,2.7
2,4,7,0,50,0,3.2
3,1,0,0,9,0,2.5
17,0,0,0,8,0,6.1
17,0,3,1,27,0,5.5
17,2,0,0,13,0,4.8
17,1,1,0,21,0,4.6
9,1,2,0,18,0,3.2
9,6,1,0,17,0,3.8
11,4,4,0,52,5,3
0,0,2,0,261,0,3.4
5,1,3,0,15,0,3.8
5,2,2,0,42,2,2.9
0,31,30,0,15,0,5.4
11,0,6,0,110,1,4.6
17,0,0,0,14,0,6.9
17,0,3,0,14,0,2.5
0,2,0,0,69,0,2
3,0,0,0,28,0,1.5
0,0,0,0,32,0,4
38,36,49,1,23,0,5.5
38,6,6,0,307,2,5.3
38,0,2,0,5,0,3.4
38,1,2,0,16,0,1.6
2,1,2,0,74,1,5.4
52,2,2,0,393,0,3.7
17,1,1,0,18,0,2.8
17,0,4,0,104,0,5
5,1,6,2,34,3,2.4
5,0,2,0,49,0,1.9
33,0,4,0,161,0,6.1
33,6,6,0,107,2,5.8
5,0,6,0,39,1,2.3
1,0,1,0,31,0,2.6
11,0,0,0,17,0,4.2
11,1,2,0,1,0,1.9
5,0,6,5,172,0,3.3
0,0,1,0,5,0,3.9
0,1,2,0,16,0,1.6
0,6,2,0,11,0,3.5
2,31,32,1,9,0,5.5
8,10,24,21,19,0,4.8
26,0,3,0,8,0,5.1
26,5,6,1,65,5,4.5
26,1,24,4,236,1,4.6
1,0,1,0,13,0,2.5
1,0,2,0,5,0,3.4
6,10,23,21,15,0,4.8
2,32,32,1,14,0,5.5
22,0,6,0,150,1,4.1
22,6,2,0,18,0,3.5
2,0,6,0,101,1,5.6
2,0,0,0,11,0,0.7
10,6,4,0,67,0,3.4
10,1,2,0,16,0,1.6
10,0,7,1,79,1,4
10,1,2,0,33,1,3
15,5,10,0,175,2,3.7
0,3,10,1,31,0,3.5
1,4,4,1,9,0,3.4
2,9,6,1,16,1,4.1
20,7,6,1,85,3,3.9
11,0,2,0,5,0,3.4
11,2,23,2,48,2,3.7
2,9,6,1,14,1,4.1
0,0,15,0,19,0,2.2
2,4,7,5,36,0,2.6
8,2,2,0,16,2,3.5
9,0,0,0,12,0,4.6
9,0,0,0,13,2,6.6
1,32,32,1,20,0,5.5
3,0,20,11,566,0,3.7
0,0,2,0,5,0,3.4
0,0,22,15,29,0,2.2
6,0,0,0,13,0,3.1
9,1,10,0,15,0,3.5
5,2,5,0,53,0,2.9
1,0,0,0,20,0,1.2
1,1,2,0,16,0,1.6
4,0,3,3,64,0,2.2
3,0,4,3,40,0,0.7
3,0,0,0,16,0,5.2
8,10,23,21,16,0,4.8
2,0,4,0,26,0,4.3
19,8,9,0,207,1,3.5
19,2,9,0,64,1,4.7
2,0,1,0,23,0,1.3
37,2,11,0,325,3,4.5
37,4,0,0,69,0,3.1
3,1,1,0,48,0,1.7
4,1,2,0,86,0,2.2
3,3,5,0,102,0,3.3
2,0,1,0,21,0,1.7
5,2,0,0,21,2,2.9
3,0,1,0,7,0,1.9
3,4,23,22,79,0,2.6
4,0,1,0,57,1,4.8
15,0,19,12,293,0,3.8
28,0,3,2,61,1,3.5
28,1,0,0,187,0,5.9
68,0,4,0,46,0,4.8
68,9,15,0,211,10,5
68,0,0,0,6,0,6.1
68,1,15,0,219,0,5
11,0,0,0,46,0,3.7
11,3,3,0,19,0,2.9
0,1,20,0,241,0,1.7
6,0,4,0,25,0,1.5
4,0,2,0,21,0,1.5
1,0,19,10,59,0,2.2
2,0,0,0,9,0,1
2,0,0,0,33,0,1
2,0,0,0,16,0,1
2,0,0,0,7,0,1
0,0,0,0,85,0,3.9
0,0,1,0,32,0,1.6
5,0,3,0,26,0,1.7
5,0,1,0,15,0,1.5
6,0,3,0,24,0,2.1
7,0,1,0,15,0,4.9
7,0,1,0,20,0,2.8
13,14,18,6,177,0,4.7
3,0,9,7,30,0,3.1
10,0,2,0,89,0,3.9
10,2,4,0,94,1,2.8
0,0,3,0,84,0,3.9
1,14,11,0,518,0,4.4
6,2,4,0,67,1,3.7
1,0,0,0,12,0,2.9
2,0,0,0,13,0,1.7
5,1,2,0,16,0,1.6
5,0,0,0,29,0,4
49,1,9,6,77,0,4.7
2,0,2,0,16,0,4.1
65,0,2,0,23,0,2.8
65,0,3,0,85,0,6.4
65,0,0,0,5,0,2.8
65,4,6,1,66,0,6.2
65,2,7,6,152,0,7
1,0,1,0,8,1,2.8
8,0,5,0,66,1,3.4
8,2,2,0,18,0,2.7
3,0,0,0,24,0,2
3,1,2,0,1,0,1.9
0,2,3,0,33,2,1.6
11,0,1,0,70,0,2.7
11,30,30,0,14,0,5.4
3,5,4,0,27,0,1.3
10,2,3,0,23,2,2.9
7,7,21,2,173,2,5.9
3,0,2,0,59,1,3.7
1,4,1,0,22,0,2.5
0,5,1,0,11,0,2.5
0,0,2,0,64,1,2.7
0,0,2,0,82,1,2.3
1,1,4,1,150,0,3.1
2,0,4,0,141,0,4.2
1,0,2,0,21,0,3.2
6,0,7,0,30,0,4.5
0,0,1,0,113,0,4
6,5,5,0,138,0,3.6
6,3,3,0,32,3,2.7
2,0,0,0,7,0,3.7
0,30,30,0,14,0,5.4
5,4,4,0,33,4,2.9
9,0,2,0,21,0,3.2
9,2,9,0,32,1,4.5
2,1,1,0,15,1,2.2
1,1,1,0,8,0,2.5
5,4,6,5,22,0,2.6
0,3,3,0,70,0,0.1
16,4,4,0,51,4,1.6
16,0,0,0,30,0,2.3
16,0,0,0,7,0,2.3
15,3,23,2,118,1,7.3
15,1,4,1,50,0,4.8
15,0,0,0,5,0,1.8
0,5,7,0,635,1,4
14,0,1,0,20,0,2.5
14,1,0,0,35,0,4.4
9,1,0,0,20,0,1.2
9,4,4,0,42,4,3.4
0,0,2,0,41,1,1.9
0,31,30,0,18,0,5.4
31,1,1,0,10,1,2.4
31,0,0,0,7,0,6.1
31,12,13,0,136,13,5.3
1,2,2,0,27,1,2.5
2,1,1,0,23,0,1.9
3,1,15,7,16,0,3.3
5,2,2,2,46,0,1.5
0,12,12,0,6,0,4.2
1,0,1,0,33,0,1.6
3,0,1,0,27,0,1.9
15,0,2,0,96,0,5.8
15,0,1,0,5,0,5.2
15,1,9,0,29,1,4.5
2,2,0,0,30,1,3
13,1,15,7,245,1,2.9
16,1,4,0,155,0,2.6
1,31,32,0,25,0,5.4
1,2,1,0,21,1,3.1
0,0,1,0,23,0,1.6
6,0,0,0,79,0,0.9
6,0,5,0,117,0,1
1,0,0,0,5,0,4.6
4,0,0,0,425,0,3.8
4,0,2,2,13,0,1.5
7,0,0,0,54,0,2.5
7,0,1,0,22,0,1.6
7,0,0,0,2,0,0.7
20,0,1,0,277,0,4
6,2,0,0,35,0,2.5
62,23,11,0,316,17,4.3
23,0,2,0,59,0,3.9
23,3,2,0,40,3,1.6
2,0,0,0,2,0,1.4
2,2,2,0,23,2,2.9
12,0,3,0,63,0,2.5
5,1,3,0,20,0,1.8
37,0,7,0,103,0,5
2,0,0,0,1,0,0.1
5,7,17,0,34,0,5.9
3,0,2,0,23,0,2.2
3,0,1,0,40,0,3.3
7,0,0,0,13,0,4.9
7,0,3,0,10,0,4.9
8,0,0,0,11,0,2.1
4,0,0,0,21,0,2.7
47,14,14,5,34,0,5
47,0,7,0,309,0,3.1
47,0,0,0,13,0,2.3
12,0,3,0,50,0,2.5
30,2,9,0,228,3,3
2,2,1,0,17,0,2.2
15,0,0,0,40,0,5.1
15,1,1,0,5,0,6.5
3,0,1,0,16,0,4.1
5,0,0,0,5,0,1.2
5,0,0,0,11,0,2.1
5,2,5,3,46,0,1.7
6,0,1,0,43,1,2.1
1,0,0,0,4,0,1.9
24,0,0,0,5,0,1.2
24,0,5,0,55,0,3.5
24,0,6,3,28,0,2.4
24,4,6,0,122,1,3.5
24,1,1,0,19,1,3.7
8,23,24,0,213,24,2.3
14,2,9,0,108,2,5.8
14,0,0,0,5,0,4.1
2,0,2,2,6,0,2.6
0,0,0,0,288,0,4
4,3,3,0,23,3,2.9
2,0,5,0,30,0,3.4
2,0,5,0,16,0,4.1
9,0,4,0,62,0,4.6
12,0,0,0,11,0,2.1
2,0,2,0,8,0,3.5
0,0,0,0,17,0,1.3
86,21,123,5,1907,12,5.4
13,1,11,0,99,0,1.9
22,0,0,0,7,0,3.6
4,0,2,2,12,0,2.7
4,0,1,0,15,0,2.1
4,2,1,1,23,0,2.1
0,0,0,0,70,2,2.5
8,0,0,0,7,0,2.3
8,0,5,0,15,1,4.1
0,0,3,0,95,1,3.1
1,0,4,0,2480,0,2.4
5,0,8,0,30,0,5
0,6,16,0,268,2,3.5
6,0,7,0,91,0,4.1
2,6,12,4,7,0,4
1,0,1,0,13,0,1.7
12,0,1,0,15,0,2.1
12,3,1,0,21,0,2.1
2,0,5,0,21,0,2.2
7,1,2,0,35,0,2.2
4,0,1,0,9,0,3.9
2,0,0,0,38,0,2.4
7,5,7,0,90,6,3.2
3,0,1,0,14,0,2
33,0,0,0,5,0,3.1
33,0,0,0,16,0,2.1
33,44,50,2,812,22,3.7
14,7,6,4,123,1,3
0,0,1,0,38,1,3
12,0,7,0,120,1,5.6
12,1,1,0,54,0,1.6
13,23,6,4,120,0,4.1
4,0,7,0,27,0,5
22,20,20,0,142,20,4.6
22,0,3,0,20,0,2.4
0,0,11,11,21,0,2.2
4,6,3,0,58,0,3
12,5,2,0,34,0,2.1
3,2,3,0,60,2,2.5
5,4,0,0,645,0,4.6
5,0,1,0,28,0,2.2
12,0,4,0,14,0,2.4
12,0,0,0,4,0,2.8
12,2,2,0,15,0,1.4
2,0,1,0,35,0,1.7
0,2,0,0,10,0,2.5
2,12,12,5,13,0,4.9
14,19,37,2,64,0,9.4
14,0,1,0,7,0,3.3
14,0,0,0,35,0,5.7
14,0,6,0,95,0,2.4
5,1,1,0,42,0,3.5
2,2,0,0,14,0,2.8
0,0,0,0,98,0,2.9
39,0,10,0,120,0,5.6
17,0,0,0,16,0,3
0,0,1,0,37,1,3
3,2,0,0,24,0,2.7
3,0,0,0,16,0,3
1749,6,316,315,908,29,4.5
1749,0,1,0,22,0,5.2
1749,0,0,0,6,0,6
1749,0,0,0,2297,0,7
1749,0,2,0,48,0,3.6
1749,0,2,0,153,0,5.2
3,0,1,0,10,1,2.8
109,0,0,0,6,0,2.5
0,0,0,0,58,0,1.7
0,0,0,0,71,0,2
22,0,2,0,12,0,3.5
22,9,19,1,169,0,5.2
0,0,1,0,139,1,2.7
1,0,3,1,8,0,2.2
8,0,0,0,7,0,2.5
0,2,1,0,104,1,2.8
2,0,2,0,17,0,2.6
1,1,2,0,127,4,3.4
45,2,11,1,391,0,4.2
5,1,7,0,62,0,5.9
5,0,1,0,15,0,2
5,0,1,0,21,0,3.1
0,0,7,1,226,1,3.8
13,2,2,0,58,0,1.8
15,1,12,0,229,0,3.4
11,0,2,0,22,0,4.1
11,0,2,0,38,0,3.8
1,1,1,0,132,1,2.7
10,0,3,0,10,0,3.6
5,0,5,0,26,0,2.9
1,0,1,0,42,1,3
7,0,0,0,17,0,2.2
7,0,0,0,22,0,2.2
37,0,0,0,7,0,4.2
37,0,1,0,7,0,2.5
37,11,35,35,702,0,6.5
3,0,3,0,53,0,2.2
1,0,1,0,59,0,2.1
3,0,2,0,34,0,2.3
5,1,18,0,191,0,3.1
1,0,4,0,397,0,5.2
3,0,3,0,61,0,2.2
1,1,1,0,9,1,3
1,0,2,0,75,0,2.2
9,0,2,0,53,0,3.2
1,0,6,0,73,0,2.2
8,2,3,0,87,0,3.1
8,2,2,0,39,0,2.6
1,0,0,0,11,0,3
4,13,2,0,120,0,4.1
8,2,3,0,37,1,2.4
22,8,1,0,109,0,6.9
